File Size, Method, Mean (ms), Stddev (ms)
16777216, write_async_plain 16384 Kb, 554.953006, 13.951039
16777216, write_async_direct 4 Kb, 741.115370, 145.049104
16777216, write_async_direct 8 Kb, 774.022926, 134.388405
16777216, write_async_direct 12 Kb, 637.750775, 157.823812
16777216, write_async_direct 16 Kb, 729.235739, 121.923896
16777216, write_async_direct 24 Kb, 652.901888, 119.997675
16777216, write_async_direct 32 Kb, 628.013219, 150.583369
16777216, write_async_direct 40 Kb, 690.290592, 104.830830
16777216, write_async_direct 48 Kb, 685.347928, 125.771245
16777216, write_async_direct 56 Kb, 671.889333, 165.130421
16777216, write_async_direct 64 Kb, 737.383424, 99.043407
16777216, write_async_direct 256 Kb, 559.039910, 93.249884
16777216, write_async_direct 1024 Kb, 553.572734, 25.727561
16777216, write_async_direct 4096 Kb, 609.332961, 31.900427
16777216, write_async_direct 16384 Kb, 712.712778, 227.206118
16777216, write_async_preallocate 4 Kb, 1019.993309, 453.012981
16777216, write_async_preallocate 8 Kb, 909.103679, 0.174590
16777216, write_async_preallocate 12 Kb, 631.848677, 218.515944
16777216, write_async_preallocate 16 Kb, 893.227546, 0.414269
16777216, write_async_preallocate 24 Kb, 889.628196, 1.311088
16777216, write_async_preallocate 32 Kb, 817.413082, 137.916515
16777216, write_async_preallocate 40 Kb, 448.948145, 0.286634
16777216, write_async_preallocate 48 Kb, 869.213618, 20.398953
16777216, write_async_preallocate 56 Kb, 872.620139, 19.727952
16777216, write_async_preallocate 64 Kb, 865.874519, 25.135895
16777216, write_async_preallocate 256 Kb, 857.278785, 24.857510
16777216, write_async_preallocate 1024 Kb, 861.571587, 22.257058
16777216, write_async_preallocate 4096 Kb, 872.906502, 21.666985
16777216, write_async_preallocate 16384 Kb, 900.147764, 0.589324
16777216, write_async_direct_preallocate 4 Kb, 656.780572, 125.684397
16777216, write_async_direct_preallocate 8 Kb, 688.386950, 117.200436
16777216, write_async_direct_preallocate 12 Kb, 671.779791, 100.515457
16777216, write_async_direct_preallocate 16 Kb, 622.885732, 98.957045
16777216, write_async_direct_preallocate 24 Kb, 630.348572, 132.490877
16777216, write_async_direct_preallocate 32 Kb, 618.904730, 136.523138
16777216, write_async_direct_preallocate 40 Kb, 605.497880, 98.208024
16777216, write_async_direct_preallocate 48 Kb, 592.855400, 91.803279
16777216, write_async_direct_preallocate 56 Kb, 611.461347, 118.594988
16777216, write_async_direct_preallocate 64 Kb, 458.645557, 22.487510
16777216, write_async_direct_preallocate 256 Kb, 491.337088, 4.941687
16777216, write_async_direct_preallocate 1024 Kb, 517.193631, 9.709778
16777216, write_async_direct_preallocate 4096 Kb, 610.585321, 36.761693
16777216, write_async_direct_preallocate 16384 Kb, 640.020361, 183.039270
16777216, write_mmap_preallocate, 436.813514, 3.901250
16777216, write_mmap_preallocate_direct, 437.995013, 3.437376
16777216, write_mmap_truncate_direct, 439.702065, 2.259022
