File Size, Method, Mean (ms), Stddev (ms)
100663296, aio_read_fadvise 4 Kb, 282.105627, 0.964602
100663296, aio_read_fadvise 8 Kb, 284.771748, 3.273673
100663296, aio_read_fadvise 12 Kb, 281.273276, 1.357219
100663296, aio_read_fadvise 16 Kb, 281.634670, 1.097392
100663296, aio_read_fadvise 24 Kb, 281.543460, 0.847708
100663296, aio_read_fadvise 32 Kb, 280.941715, 1.117126
100663296, aio_read_fadvise 40 Kb, 281.582167, 0.369777
100663296, aio_read_fadvise 48 Kb, 281.470342, 0.222365
100663296, aio_read_fadvise 56 Kb, 281.449979, 0.101010
100663296, aio_read_fadvise 64 Kb, 281.584952, 0.432127
100663296, aio_read_fadvise 256 Kb, 374.081757, 186.711913
100663296, aio_read_fadvise 1024 Kb, 281.665768, 0.282719
100663296, aio_read_fadvise 4096 Kb, 284.967823, 0.076473
100663296, aio_read_fadvise 16384 Kb, 298.072536, 2.719783
100663296, aio_read_fadvise 65536 Kb, 313.756679, 6.958532
100663296, read_async_plain 4 Kb, 283.380669, 0.853108
100663296, read_async_plain 8 Kb, 283.278896, 0.602853
100663296, read_async_plain 12 Kb, 283.232348, 0.519139
100663296, read_async_plain 16 Kb, 284.642554, 0.846808
100663296, read_async_plain 24 Kb, 287.017370, 0.297363
100663296, read_async_plain 32 Kb, 287.217158, 0.375281
100663296, read_async_plain 40 Kb, 285.001433, 0.529816
100663296, read_async_plain 48 Kb, 284.967945, 0.343249
100663296, read_async_plain 56 Kb, 284.707568, 0.139557
100663296, read_async_plain 64 Kb, 284.955611, 0.494337
100663296, read_async_plain 256 Kb, 285.030787, 0.410697
100663296, read_async_plain 1024 Kb, 285.701403, 0.502810
100663296, read_async_plain 4096 Kb, 288.084716, 1.055510
100663296, read_async_plain 16384 Kb, 296.436108, 3.501467
100663296, read_async_plain 65536 Kb, 303.192389, 0.270117
100663296, read_async_direct 4 Kb, 1371.195138, 6.807773
100663296, read_async_direct 8 Kb, 817.303435, 5.015343
100663296, read_async_direct 12 Kb, 598.707165, 3.490404
100663296, read_async_direct 16 Kb, 516.755843, 2.947893
100663296, read_async_direct 24 Kb, 446.214495, 7.909771
100663296, read_async_direct 32 Kb, 392.980693, 2.408778
100663296, read_async_direct 40 Kb, 370.575295, 2.574028
100663296, read_async_direct 48 Kb, 353.343408, 4.256264
100663296, read_async_direct 56 Kb, 403.459043, 35.534988
100663296, read_async_direct 64 Kb, 411.427612, 14.136300
100663296, read_async_direct 256 Kb, 314.043760, 0.768509
100663296, read_async_direct 1024 Kb, 290.601161, 0.680138
100663296, read_async_direct 4096 Kb, 282.810477, 0.600867
100663296, read_async_direct 16384 Kb, 295.732379, 5.764648
100663296, read_async_direct 65536 Kb, 296.457617, 0.976722
100663296, read_async_fadvise 4 Kb, 280.194007, 0.706143
100663296, read_async_fadvise 8 Kb, 280.135575, 0.668559
100663296, read_async_fadvise 12 Kb, 280.079429, 0.542704
100663296, read_async_fadvise 16 Kb, 280.014821, 0.952261
100663296, read_async_fadvise 24 Kb, 281.573220, 1.070718
100663296, read_async_fadvise 32 Kb, 281.254849, 0.421684
100663296, read_async_fadvise 40 Kb, 281.576402, 0.427044
100663296, read_async_fadvise 48 Kb, 281.736929, 0.470813
100663296, read_async_fadvise 56 Kb, 281.580209, 0.500376
100663296, read_async_fadvise 64 Kb, 281.631040, 0.575636
100663296, read_async_fadvise 256 Kb, 280.674689, 0.235866
100663296, read_async_fadvise 1024 Kb, 281.003801, 0.724536
100663296, read_async_fadvise 4096 Kb, 282.646560, 0.550443
100663296, read_async_fadvise 16384 Kb, 289.674587, 0.915940
100663296, read_async_fadvise 65536 Kb, 302.568066, 7.161803
100663296, mmap_plain, 288.510658, 0.674343
100663296, mmap_direct, 288.821036, 0.768163
100663296, mmap_fadvise, 283.842343, 0.615776
